species_key	exon_index	exon	assemblies_total	assemblies_ok	coverage_median	coverage_max	callable_fraction_median	identity_median	n_aligned_fraction_median	confidence_score_median	high_conf_assemblies	medium_or_high_assemblies
Sylvicapra grimmia	5	exon_5	1	1	0.9919354838709677	0.9919354838709677	0.9919354838709677	0.8943089430894309	0.0	0.9699482035142932	1	1
Sylvicapra grimmia	6	exon_6	1	1	0.967713004484305	0.967713004484305	0.967713004484305	0.8748841519925857	0.0	0.9541918900160837	1	1
Syncerus caffer	1	exon_1	2	2	0.0	0.0	0.0	0.0		0.21666666666666667	0	0
Syncerus caffer	2	exon_2	2	2	0.0	0.0	0.0	0.0		0.21666666666666667	0	0
Syncerus caffer	3	exon_3	2	2	0.929510155316607	0.929510155316607	0.929510155316607	0.8830334190231363	0.0	0.905704591314924	2	2
Syncerus caffer	4	exon_4	2	2	0.9953051643192489	0.9953051643192489	0.9953051643192489	0.8985849056603774	0.0	0.939200217025423	2	2
Syncerus caffer	5	exon_5	2	2	0.9919354838709677	0.9919354838709677	0.9919354838709677	0.9065040650406504	0.0	0.9396636506687648	2	2
Syncerus caffer	6	exon_6	2	2	0.9632286995515695	0.9632286995515695	0.9632286995515695	0.8766294227188082	0.0	0.919276937144575	2	2
Tragelaphus buxtoni	1	exon_1	1	1	0.0	0.0	0.0	0.0		0.2	0	0
Tragelaphus buxtoni	2	exon_2	1	1	0.0	0.0	0.0	0.0		0.2	0	0
Tragelaphus buxtoni	3	exon_3	1	1	0.5448028673835126	0.5448028673835126	0.5448028673835126	0.9035087719298246	0.0	0.721038483305037	0	1
Tragelaphus buxtoni	4	exon_4	1	1	0.0	0.0	0.0	0.0		0.2	0	0
Tragelaphus buxtoni	5	exon_5	1	1	0.9919354838709677	0.9919354838709677	0.9919354838709677	0.8943089430894309	0.0	0.9199482035142933	1	1
Tragelaphus buxtoni	6	exon_6	1	1	0.8699551569506726	0.8699551569506726	0.8699551569506726	0.8731958762886598	0.0	0.8597787896999677	1	1
Tragelaphus eurycerus	1	exon_1	3	3	0.9742268041237113	0.9742268041237113	0.9742268041237113	0.8571428571428571	0.0	0.9526877761413844	3	3
Tragelaphus eurycerus	2	exon_2	3	3	1.0	1.0	1.0	0.8980263157894737	0.0	0.9745065789473685	3	3
Tragelaphus eurycerus	3	exon_3	3	3	0.7001194743130227	0.7001194743130227	0.7001194743130227	0.89419795221843	0.0	0.8386032514954678	0	3
Tragelaphus eurycerus	4	exon_4	3	3	0.9859154929577465	0.9859154929577465	0.9859154929577465	0.8761904761904762	0.0	0.962709590878605	3	3
Tragelaphus eurycerus	5	exon_5	3	3	0.9919354838709677	0.9919354838709677	0.9919354838709677	0.9105691056910569	0.0	0.9740132441646998	3	3
Tragelaphus eurycerus	6	exon_6	3	3	0.947085201793722	0.947085201793722	0.947085201793722	0.8768939393939394	0.0	0.9454118256556598	3	3
Tragelaphus imberbis	1	exon_1	1	1	0.9742268041237113	0.9742268041237113	0.9742268041237113	0.8571428571428571	0.0	0.9526877761413844	1	1
Tragelaphus imberbis	2	exon_2	1	1	1.0	1.0	1.0	0.8947368421052632	0.0	0.9736842105263158	1	1
Tragelaphus imberbis	3	exon_3	1	1	0.7001194743130227	0.7001194743130227	0.7001194743130227	0.8959044368600683	0.0	0.8390298726558774	0	1
Tragelaphus imberbis	4	exon_4	1	1	0.9859154929577465	0.9859154929577465	0.9859154929577465	0.8857142857142857	0.0	0.9650905432595573	1	1
Tragelaphus imberbis	5	exon_5	1	1	0.9919354838709677	0.9919354838709677	0.9919354838709677	0.9105691056910569	0.0	0.9740132441646998	1	1
Tragelaphus imberbis	6	exon_6	1	1	0.9542600896860987	0.9542600896860987	0.9542600896860987	0.8721804511278195	0.0	0.9474621531406993	1	1
Tragelaphus oryx	1	exon_1	1	1	0.0	0.0	0.0	0.0		0.09166666666666666	0	0
Tragelaphus oryx	2	exon_2	1	1	0.0	0.0	0.0	0.0		0.09166666666666666	0	0
Tragelaphus oryx	3	exon_3	1	1	0.0	0.0	0.0	0.0		0.09166666666666666	0	0
Tragelaphus oryx	4	exon_4	1	1	0.0	0.0	0.0	0.0		0.09166666666666666	0	0
Tragelaphus oryx	5	exon_5	1	1	0.0	0.0	0.0	0.0		0.09166666666666666	0	0
Tragelaphus oryx	6	exon_6	1	1	0.9103139013452914	0.9103139013452914	0.9103139013452914	0.8817733990147784	0.0	0.7717512720257425	0	1
Tragelaphus scriptus	1	exon_1	1	1	0.9742268041237113	0.9742268041237113	0.9742268041237113	0.8624338624338624	0.0	0.9206771941308024	1	1
Tragelaphus scriptus	2	exon_2	1	1	1.0	1.0	1.0	0.8848684210526315	0.0	0.9378837719298246	1	1
Tragelaphus scriptus	3	exon_3	1	1	0.6977299880525687	0.6977299880525687	0.6977299880525687	0.8904109589041096	0.0	0.80324790101635	0	1
Tragelaphus scriptus	4	exon_4	1	1	0.863849765258216	0.863849765258216	0.863849765258216	0.8804347826086957	0.0	0.8755077566850379	1	1
Tragelaphus scriptus	5	exon_5	1	1	0.0	0.0	0.0	0.0		0.21666666666666667	0	0
Tragelaphus scriptus	6	exon_6	1	1	0.0	0.0	0.0	0.0		0.21666666666666667	0	0
Tragelaphus spekii	1	exon_1	1	1	0.9742268041237113	0.9742268041237113	0.9742268041237113	0.8624338624338624	0.0	0.9373438607974691	1	1
Tragelaphus spekii	2	exon_2	1	1	1.0	1.0	1.0	0.8980263157894737	0.0	0.9578399122807019	1	1
Tragelaphus spekii	3	exon_3	1	1	0.7001194743130227	0.7001194743130227	0.7001194743130227	0.8890784982935154	0.0	0.8206567213475725	0	1
Tragelaphus spekii	4	exon_4	1	1	0.0	0.0	0.0	0.0		0.23333333333333334	0	0
Tragelaphus spekii	5	exon_5	1	1	0.9919354838709677	0.9919354838709677	0.9919354838709677	0.8943089430894309	0.0	0.9532815368476266	1	1
Tragelaphus spekii	6	exon_6	1	1	0.9551569506726457	0.9551569506726457	0.9551569506726457	0.8713615023474178	0.0	0.9309943367228785	1	1
Tragelaphus strepsiceros	1	exon_1	1	1	0.9742268041237113	0.9742268041237113	0.9742268041237113	0.8624338624338624	0.0	0.9373438607974691	1	1
Tragelaphus strepsiceros	2	exon_2	1	1	1.0	1.0	1.0	0.9013157894736842	0.0	0.9586622807017545	1	1
Tragelaphus strepsiceros	3	exon_3	1	1	0.7060931899641577	0.7060931899641577	0.7060931899641577	0.8883248730964467	0.0	0.8231564870913161	0	1
Tragelaphus strepsiceros	4	exon_4	1	1	0.1784037558685446	0.1784037558685446	0.1784037558685446	0.8947368421052632	0.0	0.5872992340004943	0	0
Tragelaphus strepsiceros	5	exon_5	1	1	0.9919354838709677	0.9919354838709677	0.9919354838709677	0.8861788617886179	0.0	0.9512490165224234	1	1
Tragelaphus strepsiceros	6	exon_6	1	1	0.9614349775784753	0.9614349775784753	0.9614349775784753	0.878731343283582	0.0	0.9356619090645428	1	1
Tragulus javanicus	1	exon_1	2	2	0.9226804123711341	0.9226804123711341	0.9226804123711341	0.8268156424581006	0.0	0.8719100961815356	2	2
Tragulus javanicus	2	exon_2	2	2	0.0	0.0	0.0	0.0		0.2	0	0
Tragulus javanicus	3	exon_3	2	2	0.0	0.0	0.0	0.0		0.2	0	0
Tragulus javanicus	4	exon_4	2	2	0.1596244131455399	0.3192488262910798	0.1596244131455399	0.4264705882352941	0.0	0.4034486329743165	0	0
Tragulus javanicus	5	exon_5	2	2	0.4879032258064516	0.9758064516129032	0.4879032258064516	0.45041322314049587	0.0	0.5571597573980273	1	1
Tragulus javanicus	6	exon_6	2	2	0.9982062780269059	0.9982062780269059	0.9982062780269059	0.8288409703504043	0.0	0.9064030676997088	2	2
Tragulus kanchil	1	exon_1	2	2	0.9226804123711341	0.9226804123711341	0.9226804123711341	0.8212290502793296	0.0	0.8705134481368428	2	2
Tragulus kanchil	2	exon_2	2	2	0.0	0.0	0.0	0.0		0.2	0	0
Tragulus kanchil	3	exon_3	2	2	0.0	0.0	0.0	0.0		0.2	0	0
Tragulus kanchil	4	exon_4	2	2	0.1596244131455399	0.3192488262910798	0.1596244131455399	0.4338235294117647	0.0	0.4052868682684342	0	0
Tragulus kanchil	5	exon_5	2	2	0.4879032258064516	0.9758064516129032	0.4879032258064516	0.45041322314049587	0.0	0.5571597573980273	1	1
Tragulus kanchil	6	exon_6	2	2	0.9982062780269059	0.9982062780269059	0.9982062780269059	0.8297394429469902	0.0	0.9066276858488553	2	2
